PLAYER_NAME,PLAYER_POSITION,PLAYER_TEAM,2019_G,2019_GS,2019_IP,2019_BB,2019_K,2019_W,2019_SV,2019_HD,2019_ERA,2019_WHIP,2019_K/9,2020_G,2020_GS,2020_IP,2020_BB,2020_K,2020_W,2020_SV,2020_HD,2020_ERA,2020_WHIP,2020_K/9,2020_OUTLOOK
Arnold Leon,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Wilking Rodriguez,RP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Phillippe Aumont,RP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Maikel Cleto,RP,White Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Cesar Cabral,RP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jorge De Leon,RP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Melvin Mercedes,RP,Tigers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Atahualpa Severino,RP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Yohan Flande,SP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Frank Herrmann,RP,Phillies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Sugar Ray Marimon,RP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Alberto Cabrera,RP,Tigers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Armando Rodriguez,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Mark Hamburger,RP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Trey McNutt,RP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jae-Hoon Ha,RP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Raudel Lazo,RP,Marlins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose De La Torre,RP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Edwar Cabrera,RP,Astros,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Edgar Ibarra,RP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Adys Portillo,RP,Padres,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Braulio Lara,RP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Adrian Salcedo,RP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Johan Yan,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Casey Medlen,RP,Brewers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
David Martinez,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Aaron Northcraft,RP,Marlins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Hector Daniel Rodriguez,SP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Francisco Rondon,RP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Juan Oramas,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Wirfin Obispo,RP,Brewers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose De Paula,SP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Anthony Fernandez,SP,Mariners,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jonathan Arias,RP,Mariners,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Erik Goeddel,RP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Pat Urckfitz,RP,Marlins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Omar Duran,RP,Tigers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jon Velasquez,RP,Mets,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Victor Mateo,SP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Josiah Gray,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Martire Garcia,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Yean Carlos Gil,SP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose Valdez,SP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Miguel Celestino,RP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Juan Sandoval,RP,Rays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose Casilla,RP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Richard Vargas,RP,Mariners,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Abel De Los Santos,RP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Yhonathan Barrios,RP,Brewers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Blake McFarland,RP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Andury Acevedo,RP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Zach Petrick,SP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Wil Browning,RP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Francisco Mendoza,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jake Reed,RP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Aroni Nina,RP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Scott Diamond,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Lay Batista,RP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Steve Smith,RP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Stephen Shackleford,RP,Mariners,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kelvin De La Cruz,SP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Toru Murata,SP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Reinier Roibal,SP,Phillies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Marcel Prado,RP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kelvin Marte,SP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Leuris Gomez,SP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Carlos Pimentel,SP,Padres,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Miller Diaz,RP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jhonathan Ramos,SP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jeffry Antigua,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Boone Whiting,SP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jairo Heredia,SP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Martires Arias,SP,Padres,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tsuyoshi Wada,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Nelson Gonzalez,RP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Dylan Unsworth,SP,Mariners,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Yender Caramo,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Matt Tomshaw,SP,White Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Casey Meisner,SP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Grayson Long,SP,Tigers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Justin Maese,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Cody Sedlock,SP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Ryan Weathers,SP,Padres,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Imani Abdullah,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tomas Alastre,SP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Stiward Aquino,SP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Cameron Bishop,SP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Sam Carlson,SP,Mariners,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Maximo Castillo,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Dakota Chalmers,SP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Eduard Santos,RP,Athletics,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kyle Cody,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jol Concepcion,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Morgan Cooper,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Seth Corry,SP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Hans Crouse,SP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Blayne Enlow,SP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Breiling Eusebio,SP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Austin Franklin,SP,Rays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Will Gaddis,SP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Braxton Garrett,SP,Marlins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Harol Gonzalez,SP,Mets,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Ethan Hankins,SP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
DL Hall,SP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jacob Heatherly,SP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jordan Humphreys,SP,Mets,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Christian James,SP,Mets,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Steven Jennings,SP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Cody Reed,RP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Joel De La Cruz,RP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose Albertos,RP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose Almonte,RP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Ismael Guillon,RP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Garrett Cave,RP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Alex Lange,SP,Tigers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Reggie Lawson,SP,Padres,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Landon Leach,SP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Resly Linares,SP,Rays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Brendon Little,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Travis MacGregor,SP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
James Marinan,SP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Bryan Mata,SP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Luis Medina,SP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Elieser Medrano,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Michael Mercado,SP,Rays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jhordany Mezquita,SP,Phillies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Francisco Morales,SP,Phillies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Riley Pint,RP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jeremiah Estrada,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Erling Moreno,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tobias Myers,SP,Rays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Nick Kennedy,RP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Eric Pardinho,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Freicer Perez,SP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Shane Baz,SP,Rays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Pearson McMahan,RP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Giancarlo Alvarado,RP,Mets,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Elniery Garcia,RP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Cole Ragans,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Nick Raquet,SP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jerryell Rivera,SP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Chris Rodriguez,SP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Leonardo Rodriguez,SP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Trevor Rogers,SP,Marlins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Seth Romero,SP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Wennington Romero,SP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Matt Sauer,SP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Alex Scherff,SP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Alex Speas,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jairo Solis,SP,Astros,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose Soriano,SP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Drew Strotman,SP,Rays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Thomas Szapucki,SP,Mets,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Matt Tabor,SP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jackson Tetreault,SP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Freddy Tarnok,SP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Arturo Reyes,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Keegan Thompson,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Alex Wells,SP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
William English,SP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Lachlan Wells,SP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jaron Long,SP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Cole Winn,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kris Medlen,SP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tyler Cloyd,SP,Mariners,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jacob Turner,SP,Tigers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose Valdespina,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Aaron Ashby,SP,Brewers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Braxton Ashcraft,SP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Cody Bolton,SP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jonathan Bowlan,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kris Bubic,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Gerardo Carrillo,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tim Cate,SP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Austin Cox,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kutter Crawford,SP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jasseel De La Cruz,SP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Yefri Del Rosario,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose Rosario,RP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Mason Denaburg,SP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jhonathan Diaz,SP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tony Dibrell,SP,Mets,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Mason Englert,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Braydon Fisher,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Santiago Florez,SP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Richard Gallardo,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Sandy Gaston,SP,Rays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Frank German,SP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Steven Gingery,SP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jackson Goddard,SP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Ofreidy Gomez,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Braeden Ogle,RP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Michael Grove,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Hogan Harris,SP,Athletics,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Edison Frias,RP,Astros,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Lincoln Henzman,SP,White Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Carlos Hernandez,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tom Koehler,RP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jake Irvin,SP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kyle Johnston,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Levi Kelly,SP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Adam Kloffenstein,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Blaine Knight,SP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Caden Lemons,SP,Brewers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Wyatt Marks,SP,Athletics,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Brailyn Marquez,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Matt Mercer,SP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Eli Morgan,SP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Robinson Ortiz,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Glenn Otto,SP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Johan Oviedo,SP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Luis Oviedo,SP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
David Parkinson,SP,Phillies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Matt Peacock,SP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tyler Phillips,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Konnor Pilkington,SP,White Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Dominic Pipkin,SP,Phillies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Lyon Richardson,SP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Trey Riley,SP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Blake Rivera,SP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Domingo Robles,SP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Grayson Rodriguez,SP,Orioles,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Osiel Rodriguez,SP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Yerry Rodriguez,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Luis Reyes,RP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Carlos Herrera,SP,Brewers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jordan Sheffield,RP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jake Thompson,RP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Justin Jarvis,SP,Brewers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Griffin Roberts,SP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jhondaniel Medina,RP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Michael Matuella,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Ryan Rolison,SP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
John Rooney,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Gabe Klobosits,RP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Joan Martinez,RP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jose Paulino,RP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Reid Schaller,SP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jayson Schroeder,SP,Astros,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Connor Seabold,SP,Phillies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Luis Pena,RP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Blaine Boyer,RP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Bruce Rondon,RP,White Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Chris Volstad,RP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Phil Hughes,RP,Padres,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Neftali Feliz,RP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Roansy Contreras,SP,Yankees,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Dylan Coleman,RP,Padres,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kyle Dohy,RP,Phillies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Camilo Doval,RP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tommy Doyle,RP,Rockies,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Elvis Escobar,RP,Pirates,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jared Solomon,SP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Marshall Kasowski,RP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jonathan Stiever,SP,White Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
John Swanda,SP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Janser Lara,RP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jake Thompson,SP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Gabriel Rodriguez,RP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Nick Sandlin,RP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Artie Lewicki,RP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Daniel Tillo,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Lenny Torres,SP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Edwin Uceta,SP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Erich Uelmen,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Owen White,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Thomas Burrows,RP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Joaquin Benoit,RP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jake Wong,SP,Giants,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Alex Powers,RP,Reds,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Simeon Woods Richardson,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Sean Wymer,SP,Blue Jays,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Hector Yan,SP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tyler Gilbert,RP,Dodgers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Dakota Mekkes,SP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tommy Eveld,RP,Marlins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Nabil Crismatt,SP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Miguel Romero,RP,Athletics,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Akeem Bostick,SP,Cardinals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Justin Hancock,RP,Cubs,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Drew Rucinski,RP,Marlins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Casey Lawrence,RP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Ryan Hartman,SP,Astros,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
William Cuevas,RP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Eddie Butler,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Chad Bell,RP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Alan Busenitz,RP,Twins,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Robinson Leyer,RP,Red Sox,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Austin Bibens-Dirkx,SP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Hisashi Iwakuma,SP,Mariners,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Josh Ravin,RP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Wes Benjamin,RP,Rangers,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Silvino Bracho,RP,Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Chris Nunn,RP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Kurt Spomer,RP,Angels,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Brian Howard,RP,Athletics,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Jean Carlos Mejia,SP,Indians,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Ben Bracewell,RP,Athletics,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Dakota Bacus,RP,Nationals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Arnaldo Hernandez,SP,Royals,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Brandon McCarthy,SP,Braves,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
